id,agent_id,case_group,case_subgroup,instruction,associated_url,allow_url_reading,active,horas_cache_pagina,response_mode,change_action,change_note
7699768f-413a-4d2e-9ed2-bcec75a14af3,c1330a20-c057-4764-8121-6268ca02f280,Corporación Municipal,Plenos ordinarios del Ayuntamiento (fecha y cómo verlos),"Los plenos ordinarios del Ayuntamiento de Alguazas se celebran el último miércoles de cada mes (excepto en agosto, que no hay) a las 20:00h. Puedes asistir presencialmente o verlos en directo por el canal de YouTube del Ayuntamiento: https://www.youtube.com/channel/UCQ4yDrgQqCl_1kNTK3Zuc2A",https://www.youtube.com/channel/UCQ4yDrgQqCl_1kNTK3Zuc2A,false,true,,directo,unchanged,
78c69ee0-56e6-45ac-8c4d-b303a76c5d58,c1330a20-c057-4764-8121-6268ca02f280,Contratación,Encomiendas de gestión,En este enlace tienes toda la información sobre encomiendas de gestión: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDc=/30007,false,true,,directo,unchanged,
7960e1be-33f3-49d0-8803-fb44c4065f70,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,NORMA · REGLAMENTO MUNICIPAL DE PRESUPUESTOS PARTICIPATIVOS (BORM Nº 128 DE 05-06-2025),"Documento oficial del Ayuntamiento de Alguazas: REGLAMENTO MUNICIPAL DE PRESUPUESTOS PARTICIPATIVOS (BORM Nº 128 DE 05-06-2025). Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2025/07/REGLAMENTOS-DE-PRESUPUESTOS-PARTICIPATIVOS-VIGENTE-BORM-128-DE-05-06-2025.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2025/07/REGLAMENTOS-DE-PRESUPUESTOS-PARTICIPATIVOS-VIGENTE-BORM-128-DE-05-06-2025.pdf",https://alguazas.es/wp-content/uploads/2025/07/REGLAMENTOS-DE-PRESUPUESTOS-PARTICIPATIVOS-VIGENTE-BORM-128-DE-05-06-2025.pdf,true,true,4320,ia,mode_to_ia+rewrite_text,4: NORMA/prompt de modelo no debe ir literal al ciudadano; Plantilla NORMA ia acortada/diferenciada
7aa3dca1-7f24-4364-aafd-d3e061babb63,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Licencias y permisos - Animales,Puedes realizar trámites relacionados con animales en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=35&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=35&tipoVentana=&entidad=30007&idioma=1,false,true,,directo,unchanged,
7adde5ac-60de-4fee-81ae-f5b4823ad8d2,c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,"Ecoparque Municipal - teléfono, contacto (reciclaje, punto limpio, residuos, escombros)",El teléfono de Ecoparque Municipal es el 654 009 879.,,false,true,,directo,unchanged,
7b19bb47-bfc9-45b7-a515-315493615c90,c1330a20-c057-4764-8121-6268ca02f280,Seguridad Ciudadana,"NORMA · ORDENANZA FISCAL REGULADORA DE LA TASA POR LA RETIRADA DE VEHÍCULOS DE LA VÍA PÚBLICA, SU TRASLADO Y CUSTODIA EN EL DEPÓSITO MUNICIPAL (BORM Nº 198 DE 27/08/2022)","Documento oficial del Ayuntamiento de Alguazas: ORDENANZA FISCAL REGULADORA DE LA TASA POR LA RETIRADA DE VEHÍCULOS DE LA VÍA PÚBLICA, SU TRASLADO Y CUSTODIA EN EL DEPÓSITO MUNICIPAL (BORM Nº 198 DE 27/08/2022). Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2022/08/ORDENANZA-FISCAL-DE-LA-TASA-POR-RETIRADA-DE-VEHICULOS-GRUA-BORM-198-27-08-22.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2022/08/ORDENANZA-FISCAL-DE-LA-TASA-POR-RETIRADA-DE-VEHICULOS-GRUA-BORM-198-27-08-22.pdf",https://alguazas.es/wp-content/uploads/2022/08/ORDENANZA-FISCAL-DE-LA-TASA-POR-RETIRADA-DE-VEHICULOS-GRUA-BORM-198-27-08-22.pdf,true,true,4320,ia,rewrite_text,Plantilla NORMA ia acortada/diferenciada
7b36cfbe-0bcd-411a-9ca1-59f8598c212b,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Subvenciones y ayudas - Servicios sociales,Puedes solicitar ayudas de servicios sociales en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=37&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=37&tipoVentana=&entidad=30007&idioma=1,false,true,,directo,unchanged,
7b5c3c33-fdcc-4d7d-90e4-880a01e2bd50,c1330a20-c057-4764-8121-6268ca02f280,Deportes,"Pabellón de Deportes - teléfono, contacto (polideportivo cubierto, deporte, instalación deportiva)",¿Necesitas hablar con el Pabellón de Deportes? Llama al 6092021423.,,false,false,,directo,unchanged,
7c2f59aa-366d-4645-848c-ae2ae75d6933,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Expedientes tributarios,Puedes consultar tus expedientes tributarios en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/expedientes,false,true,,directo,unchanged,
7c33db30-9881-414a-9fa0-f75a56424777,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,Normativa de participación ciudadana,Trámite o recurso municipal: Normativa de participación ciudadana. Consulta la información actualizada en: https://participa.alguazas.es/normativa/ Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://participa.alguazas.es/normativa/,https://participa.alguazas.es/normativa/,true,true,2160,ia,mode_to_ia,4: NORMA/prompt de modelo no debe ir literal al ciudadano
7ca4e4ba-7229-4bf3-a8f3-211b639a7816,c1330a20-c057-4764-8121-6268ca02f280,Servicios,Situación medioambiental,En este enlace tienes toda la información sobre situación medioambiental: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjQ=/30007,false,true,,directo,unchanged,
7e4e9971-4019-48e0-aadc-9fea73a7897c,c1330a20-c057-4764-8121-6268ca02f280,Educación,"CES Vega Media - teléfono, contacto (centro de educación secundaria, instituto)",¿Necesitas hablar con el CES Vega Media? Llama al 968 620 913.,,false,true,,directo,unchanged,
7ede8674-b79e-40b0-81a4-2bf4668494c3,c1330a20-c057-4764-8121-6268ca02f280,Seguridad Ciudadana,"Guardia Civil - teléfono, contacto (emergencias, seguridad, denuncias graves)",¿Necesitas hablar con la Guardia Civil? Llama al 062.,,false,true,,directo,unchanged,
7f5a0a2c-b019-47e2-a4f3-543786b5264c,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · Ayudas y subvenciones (INFO Murcia),Trámite o recurso municipal: Ayudas y subvenciones (INFO Murcia). Consulta la información actualizada en: https://www.institutofomentomurcia.es/ayudas-y-subvenciones Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://www.institutofomentomurcia.es/ayudas-y-subvenciones,https://www.institutofomentomurcia.es/ayudas-y-subvenciones,true,true,,ia,rewrite_text,Plantilla TRÁMITE/CONTACTO ia acortada/diferenciada
7fcdc9d7-4337-4f08-a04a-aadd25d15f92,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · Montar empresa o negocio,"Si estás interesado en emprender una empresa o negocio en Alguazas, contacta con la Oficina del Emprendedor (adl@alguazas.es) y te ayudaremos desde el punto de partida (creación de un Plan de Empresa), la búsqueda de local o nave, la tramitación de ayudas y subvenciones, financiación, licencia de apertura y todos los trámites hasta la apertura del establecimiento.",https://alguazas.es/concejalia-de-comercio-local/,false,true,,ia,unchanged,
8024bec4-cfa0-425a-8884-dbd270f52904,c1330a20-c057-4764-8121-6268ca02f280,Hacienda,TRÁMITE · Calendario fiscal,Trámite o recurso municipal: Calendario fiscal. Consulta la información actualizada en: https://alguazas.es/agenda/ Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://alguazas.es/agenda/,https://alguazas.es/agenda/,true,true,,ia,rewrite_text,Plantilla TRÁMITE/CONTACTO ia acortada/diferenciada
812f65cb-e5cc-418c-8751-3fd87a256a7c,c1330a20-c057-4764-8121-6268ca02f280,Bienestar Animal,CONTACTO · Dirección General de Derechos de los Animales,Puedes consultar la Dirección General de Derechos de los Animales en este enlace: https://www.facebook.com/AnimalesGob/,https://www.facebook.com/AnimalesGob/,false,true,,ia,unchanged,
8173d71d-036e-48d9-b536-d5f43635bac9,c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2018,En este enlace tienes toda la información sobre 2018: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNQ==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgwNQ==/30007,false,false,,directo,unchanged,
81e4209b-e548-486e-9343-38c28ace24cd,c1330a20-c057-4764-8121-6268ca02f280,Empleo público,PROCESO SELECTIVO SEIS PLAZAS PEON Y CONSTITUCIÓN DE BOLSA DE TRABAJO (FUNCIONARIOS DE CARRERA),En este enlace tienes toda la información sobre proceso selectivo seis plazas peon y constitución de bolsa de trabajo (funcionarios de carrera): https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTAwNg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTAwNg==/30007,false,false,,directo,unchanged,
8220a15d-a986-443d-8f4e-ec89913bf072,c1330a20-c057-4764-8121-6268ca02f280,Cultura y Turismo,NORMA · PRECIOS PÚBLICOS DE ACTIVIDADES DE CULTURA E IGUALDAD PARA 2022,"Documento oficial del Ayuntamiento de Alguazas: PRECIOS PÚBLICOS DE ACTIVIDADES DE CULTURA E IGUALDAD PARA 2022. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2022/03/PRECIOS-PUBLICOS-CULTURA-BORM-14-03-22.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2022/03/PRECIOS-PUBLICOS-CULTURA-BORM-14-03-22.pdf",https://alguazas.es/wp-content/uploads/2022/03/PRECIOS-PUBLICOS-CULTURA-BORM-14-03-22.pdf,true,true,4320,ia,mode_to_ia+rewrite_text,4: NORMA/prompt de modelo no debe ir literal al ciudadano; Plantilla NORMA ia acortada/diferenciada
82a464b5-8545-4438-a285-9e8674ba37da,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Sede - Perfil del contratante,Puedes consultar el perfil del contratante y las licitaciones en este enlace: https://contrataciondelestado.es/wps/portal/!ut/p/b0/Dcq7DoAgDEDRT6qziQNxcxEnha3ySiMUQqrfL9s9yQULF1jGjxIKVcY8bHwILRM_cws9Ul4rS0dBlgAnWLDvTQ7d2PeekEeDOSptSrSPelqglaJ-gi3gKw!!/,https://contrataciondelestado.es/wps/portal/!ut/p/b0/Dcq7DoAgDEDRT6qziQNxcxEnha3ySiMUQqrfL9s9yQULF1jGjxIKVcY8bHwILRM_cws9Ul4rS0dBlgAnWLDvTQ7d2PeekEeDOSptSrSPelqglaJ-gi3gKw!!/,false,true,,directo,unchanged,
82a5294b-d52b-434a-b3c3-0c5211c590af,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Sede - Validación de documentos,Puedes validar un documento firmado de la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/validacionFirmas.do?opcion=1&modo=0&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/validacionFirmas.do?opcion=1&modo=0&entidad=30007&idioma=1,false,true,,directo,unchanged,
831c157d-ca0a-4015-afab-e7606ca9b2b2,c1330a20-c057-4764-8121-6268ca02f280,Servicios,Plan anual inspección de servicios,En este enlace tienes toda la información sobre plan anual inspección de servicios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjc=/30007,false,true,,directo,unchanged,
837ac23a-da0d-4565-a51d-775d860b5a6c,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,"Impuestos, domiciliaciones y pagos - Domiciliaciones",Puedes tramitar domiciliaciones de impuestos en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=21&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=21&tipoVentana=&entidad=30007&idioma=1,false,true,,directo,unchanged,
8393e23d-bed5-48d5-b35a-70475b18f112,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Simulador plusvalías,Puedes usar el simulador de plusvalía en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/plusvalia,https://alguazas.tributoslocales.es/300070/AALGUAZAS/plusvalia,false,true,,directo,unchanged,
841a45d2-8419-4b3f-9121-91fa3f6e9d53,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Notificaciones tributarias,Puedes ver tus notificaciones tributarias en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/notificaciones,https://alguazas.tributoslocales.es/300070/AALGUAZAS/notificaciones,false,true,,directo,unchanged,
8536d721-acfa-429b-87b7-f0eb9a343287,c1330a20-c057-4764-8121-6268ca02f280,Hacienda,NORMA · PLAN DE DISPOSICIÓN DE FONDOS DE TESORERÍA DEL AYUNTAMIENTO DE ALGUAZAS,"Documento oficial del Ayuntamiento de Alguazas: PLAN DE DISPOSICIÓN DE FONDOS DE TESORERÍA DEL AYUNTAMIENTO DE ALGUAZAS. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2023/10/BORM-235-10-10-2023-PLAN-DE-DISPOSICION-DE-FONDOS-DE-TESORERIA-DE-ALGUAZAS.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2023/10/BORM-235-10-10-2023-PLAN-DE-DISPOSICION-DE-FONDOS-DE-TESORERIA-DE-ALGUAZAS.pdf",https://alguazas.es/wp-content/uploads/2023/10/BORM-235-10-10-2023-PLAN-DE-DISPOSICION-DE-FONDOS-DE-TESORERIA-DE-ALGUAZAS.pdf,true,true,4320,ia,rewrite_text,Plantilla NORMA ia acortada/diferenciada
8702030c-76f0-4790-9a6e-5949881a956f,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Currículums alcalde y concejales,En este enlace tienes toda la información sobre currículums alcalde y concejales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk=/30007,false,true,,directo,unchanged,
8728f6b5-1fae-46df-8730-70ed529633a3,c1330a20-c057-4764-8121-6268ca02f280,Atención ciudadana,App municipal Alguazas Conect@ (Android e iOS),"Alguazas Conect@ es la app oficial del Ayuntamiento de Alguazas: te permite recibir notificaciones de noticias y eventos, reportar incidencias, pedir cita previa y hacer trámites municipales, entre otras cosas. Descárgala para Android en Google Play: https://play.google.com/store/apps/details?id=com.appalguazasayto.appmiciudad&pcampaignid=web_share, y para iPhone en la App Store: https://apps.apple.com/us/app/ayuntamiento-de-alguazas/id1553814960?at=&ign-mpt=uo%3D4",https://alguazas.es/alguazas-conect-la-app-del-ayuntamiento-de-alguazas/,false,true,,directo,unchanged,
87dcf881-dde2-461d-bf73-a5c99d6464fd,c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Indicadores urbanismo,En este enlace tienes toda la información sobre indicadores urbanismo: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTQ=/30007,false,true,,directo,unchanged,
885d6d90-01db-4309-a9f1-633abc772178,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Licencias y permisos - Certificados e informes,Puedes solicitar certificados e informes urbanísticos en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=32&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=32&tipoVentana=&entidad=30007&idioma=1,false,true,,directo,unchanged,
88aa380f-5d68-4ab3-a9c9-5b0a6fd31346,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,Consultas públicas,Trámite o recurso municipal: Consultas públicas. Consulta la información actualizada en: https://participa.alguazas.es/consultas-publicas/ Extrae solo lo necesario para responder al ciudadano con tono cercano. Termina con una coletilla que incluya este enlace: https://participa.alguazas.es/consultas-publicas/,https://participa.alguazas.es/consultas-publicas/,true,true,,ia,mode_to_ia,4: NORMA/prompt de modelo no debe ir literal al ciudadano
89e91e0a-9556-42ac-8c6e-a4f9a437df69,c1330a20-c057-4764-8121-6268ca02f280,Servicios Sociales,TRÁMITE · Solicitud de teleasistencia,"Sobre solicitud de teleasistencia: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.sedelectronica.es/?x=7IoBhEz8cQ3UN67FR4A7kw. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de solicitud de teleasistencia directamente en este enlace: https://alguazas.sedelectronica.es/?x=7IoBhEz8cQ3UN67FR4A7kw.""",https://alguazas.sedelectronica.es/?x=7IoBhEz8cQ3UN67FR4A7kw,false,true,,ia,unchanged,
89f81aad-d9f1-4d3f-9c9b-786a28acb425,c1330a20-c057-4764-8121-6268ca02f280,Servicios Sociales,NORMA · ORDENANZA REGULADORA DE LA EXPEDICIÓN DE LA TARJETA DE ESTACIONAMIENTO DE VEHÍCULOS DE PERSONAS CON DISCAPACIDAD,"Documento oficial del Ayuntamiento de Alguazas: ORDENANZA REGULADORA DE LA EXPEDICIÓN DE LA TARJETA DE ESTACIONAMIENTO DE VEHÍCULOS DE PERSONAS CON DISCAPACIDAD. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2021/03/ORDEN-REGUL-DE-LA-EXPED-DE-LA-TARJ-DE-ESTAC-DE-VEH-DE-PERS-CON-DISCAP.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2021/03/ORDEN-REGUL-DE-LA-EXPED-DE-LA-TARJ-DE-ESTAC-DE-VEH-DE-PERS-CON-DISCAP.pdf",https://alguazas.es/wp-content/uploads/2021/03/ORDEN-REGUL-DE-LA-EXPED-DE-LA-TARJ-DE-ESTAC-DE-VEH-DE-PERS-CON-DISCAP.pdf,true,true,4320,ia,rewrite_text,Plantilla NORMA ia acortada/diferenciada
8ac60726-ba41-4253-9606-b51a2ba3a393,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Fraccionamiento periodo ejecutivo,Puedes solicitar el fraccionamiento de una deuda en periodo ejecutivo en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/fraccionamiento-detalle?tr=ejecutiva,https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/fraccionamiento-detalle?tr=ejecutiva,false,true,,directo,unchanged,
8b523211-b529-444c-8ae2-35867f3e21f2,c1330a20-c057-4764-8121-6268ca02f280,Transparencia,NORMA · ORDENANZA REGULADORA DE LA OBLIGATORIEDAD DE RELACIÓN POR MEDIOS ELECTRÓNICOS DE LAS PERSONAS ASPIRANTES EN LOS PROCESOS DE SELECCIÓN DE PERSONAL (Aprobación inicial en BORM nº 180 de 06/08/2026),"Documento oficial del Ayuntamiento de Alguazas: ORDENANZA REGULADORA DE LA OBLIGATORIEDAD DE RELACIÓN POR MEDIOS ELECTRÓNICOS DE LAS PERSONAS ASPIRANTES EN LOS PROCESOS DE SELECCIÓN DE PERSONAL (Aprobación inicial en BORM nº 180 de 06/08/2026). Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2026/08/BORM-No-180-06-08-2026-APROBACION-INICIAL-ORDENANZA-RELACION-POR-MEDIOS-ELECTRONICOS-PROCESOS-SELECCION.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2026/08/BORM-No-180-06-08-2026-APROBACION-INICIAL-ORDENANZA-RELACION-POR-MEDIOS-ELECTRONICOS-PROCESOS-SELECCION.pdf",https://alguazas.es/wp-content/uploads/2026/08/BORM-No-180-06-08-2026-APROBACION-INICIAL-ORDENANZA-RELACION-POR-MEDIOS-ELECTRONICOS-PROCESOS-SELECCION.pdf,true,true,4320,ia,rewrite_text,Plantilla NORMA ia acortada/diferenciada
8cae4cac-d570-4c93-9efa-576f576afe2b,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2022,En este enlace tienes toda la información sobre presupuestos participativos 2022: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0/30007,false,false,,directo,deactivate,1B: año/memoria no vigente (dejar General+2025)
8cb153ea-9d8e-4632-96c7-699466f249af,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,NORMA · MODIFICACIÓN ART. 37 DEL REGLAMENTO MUNICIPAL DE PARTICIPACIÓN CIUDADANA Y BUEN GOBIERNO,"Documento oficial del Ayuntamiento de Alguazas: MODIFICACIÓN ART. 37 DEL REGLAMENTO MUNICIPAL DE PARTICIPACIÓN CIUDADANA Y BUEN GOBIERNO. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2020/12/20170929_ANUNCIO-BORM-No-226-DE-29-09-2017.-Aprobacion-definitiva-Modif.-art.-37-Reglamento-Participacion-Ciudadana-y-Buen-Gobierno.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2020/12/20170929_ANUNCIO-BORM-No-226-DE-29-09-2017.-Aprobacion-definitiva-Modif.-art.-37-Reglamento-Participacion-Ciudadana-y-Buen-Gobierno.pdf",https://alguazas.es/wp-content/uploads/2020/12/20170929_ANUNCIO-BORM-No-226-DE-29-09-2017.-Aprobacion-definitiva-Modif.-art.-37-Reglamento-Participacion-Ciudadana-y-Buen-Gobierno.pdf,true,true,4320,ia,mode_to_ia+rewrite_text,4: NORMA/prompt de modelo no debe ir literal al ciudadano; Plantilla NORMA ia acortada/diferenciada
8d307170-de22-4e5b-8810-6545bf77bee8,c1330a20-c057-4764-8121-6268ca02f280,Deportes,Reservas de instalaciones deportivas online,Puedes reservar pistas e instalaciones deportivas municipales online aquí: http://alguazas.reservae.es/,http://alguazas.reservae.es/,false,false,,directo,deactivate,5B: reserva directo; gana TRÁMITE Reservae ia
8f125df7-4052-4d1e-8ed1-3717c3fa36fd,c1330a20-c057-4764-8121-6268ca02f280,Juventud,NORMA · PLAN DE LA JUVENTUD DE ALGUAZAS 2021-2030,"Documento oficial del Ayuntamiento de Alguazas: PLAN DE LA JUVENTUD DE ALGUAZAS 2021-2030. Descárgalo y léelo desde este enlace exacto (cópialo tal cual, no inventes otra URL): https://alguazas.es/wp-content/uploads/2021/09/PLAN-DE-LA-JUVENTUD-DE-ALGUAZAS-2021-2030.pdf Responde con datos literales del documento (importes, plazos, artículos). Si no queda claro, dilo. Tono cercano. Termina citando el enlace: https://alguazas.es/wp-content/uploads/2021/09/PLAN-DE-LA-JUVENTUD-DE-ALGUAZAS-2021-2030.pdf",https://alguazas.es/wp-content/uploads/2021/09/PLAN-DE-LA-JUVENTUD-DE-ALGUAZAS-2021-2030.pdf,true,true,4320,ia,rewrite_text,Plantilla NORMA ia acortada/diferenciada
90170105-e2f8-46b2-9832-48c1ee8c8bb7,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Detalle recibo cargado en cuenta,Puedes consultar el detalle de un recibo cargado en cuenta en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/consultar-recibo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/consultar-recibo,false,true,,directo,unchanged,
9065000c-35d8-4c51-be98-cca6956d719d,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Padrón y datos personales - Alta en Padrón,Puedes darte de alta en el padrón online en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=17&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=17&tipoVentana=&entidad=30007&idioma=1,false,true,,directo,unchanged,
90963a1c-ede8-4df0-a8c6-ae7a32d0b8e1,c1330a20-c057-4764-8121-6268ca02f280,Bienestar Animal,TRÁMITE · Obligaciones tenencia de animales,"En la Ordenanza municipal reguladora de la tenencia, protección y bienestar de los animales de compañía en Alguazas puedes consultar todas normas y prohibiciones en cuanto a la materia. Puedes descargarla aquí.",https://alguazas.es/concejalia-de-bienestar-animal/,false,true,,ia,unchanged,
9252e45d-7f2a-4067-a942-92c95d42ffc2,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,"Impuestos, domiciliaciones y pagos - Devoluciones",Puedes solicitar una devolución en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=22&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=22&tipoVentana=&entidad=30007&idioma=1,false,true,,directo,unchanged,
92d95e18-6cd9-46cf-a620-14eefc542a35,c1330a20-c057-4764-8121-6268ca02f280,Educación,"CEIP Monte Anaor - teléfono, contacto (colegio, centro educativo, educación infantil y primaria)",El teléfono de CEIP Monte Anaor es el 968 620 302.,,false,true,,directo,unchanged,
